dataset;algoritmo;MV;recall;precision;version;correct_imp;similar_imp;wrong_imp;rmse
EV_Vehicles_4000;Pipeline_noRev;1200;0.1566666666666666;0.9690721649484536;2;188;0;6;0.1758631145281647
EV_Vehicles_4000;Pipeline_noRev;1200;0.1508333333333333;0.9679144385026738;3;179;2;6;0.127525922708157
EV_Vehicles_4000;Pipeline_noRev;1200;0.1275;0.9807692307692308;4;153;0;3;0.1136691386301624
EV_Vehicles_4000;Pipeline_noRev;1200;0.1616666666666666;0.955665024630542;5;194;0;9;0.2105587219030789
EV_Vehicles_4000;Pipeline_noRev;1600;0.15875;0.9136690647482014;1;251;3;24;0.2559499304678062
EV_Vehicles_4000;Pipeline_noRev;1600;0.16;0.9884169884169884;2;254;2;3;0.0883965704535739
EV_Vehicles_4000;Pipeline_noRev;1600;0.169375;0.971326164874552;3;270;1;8;0.1584468749656487
EV_Vehicles_4000;Pipeline_noRev;1600;0.155625;0.9291044776119404;4;248;1;19;0.2210059008464598
EV_Vehicles_4000;Pipeline_noRev;1600;0.155625;0.97265625;5;248;1;7;0.0893028336266548
EV_Vehicles_4000;Pipeline_noRev;2000;0.157;0.9874213836477987;1;313;1;4;0.0567497541069119
EV_Vehicles_4000;Pipeline_noRev;2000;0.1505;0.9555555555555556;2;301;0;14;0.1877323998894542
EV_Vehicles_4000;Pipeline_noRev;2000;0.174;0.9666666666666668;3;348;0;12;0.1644125992063193
EV_Vehicles_4000;Pipeline_noRev;2000;0.1735;0.9719887955182072;4;347;0;10;0.1309399332000844
EV_Vehicles_4000;Pipeline_noRev;2000;0.1445;0.9665551839464884;5;289;0;10;0.1532151197163615
EV_Vehicles_4000;Pipeline_noRev;4000;0.177;0.945260347129506;1;704;4;41;0.2012092116740267
EV_Vehicles_4000;Pipeline_noRev;4000;0.1575;0.9333333333333332;2;622;8;45;0.2242378532157646
EV_Vehicles_4000;Pipeline_noRev;4000;0.19225;0.952912019826518;3;765;4;38;0.1933452267418086
EV_Vehicles_4000;Pipeline_noRev;4000;0.25325;0.9511737089201878;4;1007;6;52;0.2013505083928196
EV_Vehicles_4000;Pipeline_noRev;4000;0.232;0.9498464687819856;5;927;1;49;0.1907715144530609
EV_Vehicles_4000;Pipeline_noRev;8000;0.220125;0.8752485089463221;1;1739;22;251;0.3107135226235786
EV_Vehicles_4000;Pipeline_noRev;8000;0.25625;0.8523908523908524;2;2025;25;355;0.359286095095396
EV_Vehicles_4000;Pipeline_noRev;8000;0.2155;0.798887859128823;3;1697;27;434;0.4162983225130203
EV_Vehicles_4000;Pipeline_noRev;8000;0.238375;0.8029473684210526;4;1892;15;468;0.4171541222188873
EV_Vehicles_4000;Pipeline_noRev;8000;0.24975;0.8971710821733273;5;1962;36;229;0.2648345163677153
EV_Vehicles_4000;Pipeline_noRev;12000;0.2155;0.6315018315018315;1;2551;35;1509;0.5488590109667635
EV_Vehicles_4000;Pipeline_noRev;12000;0.2563333333333333;0.6565635005336179;2;3022;54;1609;0.5295947356153223
EV_Vehicles_4000;Pipeline_noRev;12000;0.2234166666666666;0.6639425458147598;3;2595;86;1357;0.5161218482669999
EV_Vehicles_4000;Pipeline_noRev;12000;0.2000833333333333;0.5650741350906096;4;2370;31;1848;0.6345414575732211
EV_Vehicles_4000;Pipeline_noRev;12000;0.2413333333333333;0.6355058152293175;5;2745;151;1661;0.5157023231567633
EV_Vehicles_4000;Pipeline_noRev;16000;0.1965;0.5002386634844869;1;3030;114;3141;0.5884343631041465
EV_Vehicles_4000;Pipeline_noRev;16000;0.1498125;0.3777182477150961;2;2349;48;3949;0.6913818616826186
EV_Vehicles_4000;Pipeline_noRev;16000;0.1544375;0.4119706568856285;3;2345;126;3527;0.7162298033525303
EV_Vehicles_4000;Pipeline_noRev;16000;0.1885625;0.4977726447780894;4;2965;52;3044;0.6788308629827192
EV_Vehicles_4000;Pipeline_noRev;16000;0.19275;0.4640385194101715;5;3068;16;3562;0.6486234392422118
EV_Vehicles_4000;Pipeline_noRev;20000;0.18255;0.5238915195867413;1;3187;464;3318;0.6054940949422275
EV_Vehicles_4000;Pipeline_noRev;20000;0.0453958294888355;0.2894117647058823;2;353;139;1208;0.7305988108072329
EV_Vehicles_4000;Pipeline_noRev;20000;0.1512;0.4864082354833521;3;2988;36;3193;0.6695972634762957
EV_Vehicles_4000;Pipeline_noRev;20000;0.0474;0.3262216104611149;4;948;0;1958;0.8183481242376137
EV_Vehicles_4000;Pipeline_noRev;20000;0.005;0.0359066427289048;5;100;0;2685;0.9818825577792362
F1_REBUILT_5000;Baseline20;350;0.4028571428571428;1.0;1;141;0;0;0.0
F1_REBUILT_5000;Baseline20;350;0.4371428571428571;1.0;2;153;0;0;0.0
F1_REBUILT_5000;Baseline20;350;0.3942857142857143;1.0;3;138;0;0;0.0
F1_REBUILT_5000;Baseline20;350;0.4485714285714285;1.0;4;157;0;0;0.0
F1_REBUILT_5000;Baseline20;350;0.4171428571428571;1.0;5;146;0;0;0.0
F1_REBUILT_5000;Baseline20;700;0.4171428571428571;1.0;1;292;0;0;0.0
F1_REBUILT_5000;Baseline20;700;0.4128571428571428;1.0;2;289;0;0;0.0
F1_REBUILT_5000;Baseline20;700;0.4128571428571428;1.0;3;289;0;0;0.0
F1_REBUILT_5000;Baseline20;700;0.4657142857142857;1.0;4;326;0;0;0.0
F1_REBUILT_5000;Baseline20;700;0.4471428571428571;1.0;5;313;0;0;0.0
F1_REBUILT_5000;Baseline20;1050;0.4047619047619047;1.0;1;425;0;0;0.0
F1_REBUILT_5000;Baseline20;1050;0.4323809523809523;1.0;2;454;0;0;0.0
F1_REBUILT_5000;Baseline20;1050;0.4352380952380952;1.0;3;457;0;0;0.0
F1_REBUILT_5000;Baseline20;1050;0.4323809523809523;1.0;4;454;0;0;0.0
F1_REBUILT_5000;Baseline20;1050;0.4380952380952381;1.0;5;460;0;0;0.0
F1_REBUILT_5000;Baseline20;1400;0.4435714285714285;1.0;1;621;0;0;0.0
F1_REBUILT_5000;Baseline20;1400;0.4121428571428571;1.0;2;577;0;0;0.0
F1_REBUILT_5000;Baseline20;1400;0.425;1.0;3;595;0;0;0.0
F1_REBUILT_5000;Baseline20;1400;0.4385714285714285;1.0;4;614;0;0;0.0
F1_REBUILT_5000;Baseline20;1400;0.4314285714285714;1.0;5;604;0;0;0.0
F1_REBUILT_5000;Baseline20;1750;0.4097142857142857;1.0;1;717;0;0;0.0
F1_REBUILT_5000;Baseline20;1750;0.4188571428571429;1.0;2;733;0;0;0.0
F1_REBUILT_5000;Baseline20;1750;0.4405714285714285;1.0;3;771;0;0;0.0
F1_REBUILT_5000;Baseline20;1750;0.4142857142857143;1.0;4;725;0;0;0.0
F1_REBUILT_5000;Baseline20;1750;0.42;1.0;5;735;0;0;0.0
F1_REBUILT_5000;Baseline20;3500;0.4105714285714286;1.0;1;1437;0;0;0.0
F1_REBUILT_5000;Baseline20;3500;0.4265714285714285;1.0;2;1493;0;0;0.0
F1_REBUILT_5000;Baseline20;3500;0.426;1.0;3;1491;0;0;0.0
F1_REBUILT_5000;Baseline20;3500;0.4257142857142857;0.9986595174262736;4;1490;0;2;0.0366126012969106
F1_REBUILT_5000;Baseline20;3500;0.4274285714285714;1.0;5;1496;0;0;0.0
F1_REBUILT_5000;Baseline20;7000;0.4061428571428571;1.0;1;2843;0;0;0.0
F1_REBUILT_5000;Baseline20;7000;0.4144285714285714;0.9993110575266964;2;2901;0;2;0.026247713677642
F1_REBUILT_5000;Baseline20;7000;0.4015714285714286;0.9992890152861712;3;2811;0;2;0.0266642966122988
F1_REBUILT_5000;Baseline20;7000;0.411;0.9986115931968068;4;2877;0;4;0.0372613312053304
F1_REBUILT_5000;Baseline20;7000;0.403;1.0;5;2821;0;0;0.0
F1_REBUILT_5000;Baseline20;10500;0.4451428571428571;0.969307341352136;1;4674;0;148;0.1751932037719042
F1_REBUILT_5000;Baseline20;10500;0.3866666666666666;0.9897610921501706;2;4060;0;42;0.1011874886032327
F1_REBUILT_5000;Baseline20;10500;0.431047619047619;0.9482505761575528;3;4526;0;247;0.2274849969612218
F1_REBUILT_5000;Baseline20;10500;0.3894285714285714;0.9538138558432472;4;4089;0;198;0.2149096185766309
F1_REBUILT_5000;Baseline20;10500;0.3932380952380952;0.9925480769230768;5;4129;0;31;0.0863245218748594
F1_REBUILT_5000;Baseline20;14000;0.3403571428571428;0.8719121683440073;1;4765;0;700;0.3578936038210136
F1_REBUILT_5000;Baseline20;14000;0.3170714285714285;0.7703922249219021;2;4439;0;1323;0.4791740550969948
F1_REBUILT_5000;Baseline20;14000;0.2044285714285714;0.6198830409356725;3;2862;0;1755;0.6165362593265116
F1_REBUILT_5000;Baseline20;14000;0.2496428571428571;0.7357894736842105;4;3495;0;1255;0.5140141304631513
F1_REBUILT_5000;Baseline20;14000;0.3450714285714286;0.8687286459269915;5;4831;0;730;0.36231388887677
F1_REBUILT_5000;Baseline20;17500;0.0585142857142857;0.2317790855590765;1;1024;0;3394;0.8764821244274885
F1_REBUILT_5000;Baseline20;17500;0.0148571428571428;0.0891938250428816;2;260;0;2655;0.9543616583649608
F1_REBUILT_5000;Baseline20;17500;0.166;0.4649487836107554;3;2905;0;3343;0.7314719518814407
F1_REBUILT_5000;Baseline20;17500;0.2164571428571428;0.6651448639157156;4;3788;0;1907;0.578666688244869
F1_REBUILT_5000;Baseline20;17500;0.0248;0.082745471877979;5;434;0;4811;0.9577340591845008
F1_REBUILT_5000;Hybrid;350;0.4028571428571428;1.0;1;141;0;0;0.0
F1_REBUILT_5000;Hybrid;350;0.4428571428571428;1.0;2;155;0;0;0.0
F1_REBUILT_5000;Hybrid;350;0.3942857142857143;1.0;3;138;0;0;0.0
F1_REBUILT_5000;Hybrid;350;0.4514285714285714;1.0;4;158;0;0;0.0
F1_REBUILT_5000;Hybrid;350;0.42;1.0;5;147;0;0;0.0
F1_REBUILT_5000;Hybrid;700;0.4185714285714286;1.0;1;293;0;0;0.0
F1_REBUILT_5000;Hybrid;700;0.4128571428571428;1.0;2;289;0;0;0.0
F1_REBUILT_5000;Hybrid;700;0.4128571428571428;1.0;3;289;0;0;0.0
F1_REBUILT_5000;Hybrid;700;0.4671428571428571;1.0;4;327;0;0;0.0
F1_REBUILT_5000;Hybrid;700;0.4485714285714285;1.0;5;314;0;0;0.0
F1_REBUILT_5000;Hybrid;1050;0.4057142857142857;1.0;1;426;0;0;0.0
F1_REBUILT_5000;Hybrid;1050;0.4352380952380952;1.0;2;457;0;0;0.0
F1_REBUILT_5000;Hybrid;1050;0.4352380952380952;1.0;3;457;0;0;0.0
F1_REBUILT_5000;Hybrid;1050;0.4342857142857143;1.0;4;456;0;0;0.0
F1_REBUILT_5000;Hybrid;1050;0.44;1.0;5;462;0;0;0.0
F1_REBUILT_5000;Hybrid;1400;0.445;1.0;1;623;0;0;0.0
F1_REBUILT_5000;Hybrid;1400;0.4114285714285714;1.0;2;576;0;0;0.0
F1_REBUILT_5000;Hybrid;1400;0.4271428571428571;1.0;3;598;0;0;0.0
F1_REBUILT_5000;Hybrid;1400;0.44;1.0;4;616;0;0;0.0
F1_REBUILT_5000;Hybrid;1400;0.4321428571428571;1.0;5;605;0;0;0.0
F1_REBUILT_5000;Hybrid;1750;0.412;1.0;1;721;0;0;0.0
F1_REBUILT_5000;Hybrid;1750;0.4188571428571429;1.0;2;733;0;0;0.0
F1_REBUILT_5000;Hybrid;1750;0.4417142857142857;1.0;3;773;0;0;0.0
F1_REBUILT_5000;Hybrid;1750;0.4148571428571428;1.0;4;726;0;0;0.0
F1_REBUILT_5000;Hybrid;1750;0.4194285714285714;1.0;5;734;0;0;0.0
F1_REBUILT_5000;Hybrid;3500;0.4105714285714286;0.9979166666666668;1;1437;0;3;0.0456435464587638
F1_REBUILT_5000;Hybrid;3500;0.4211428571428571;0.9972936400541272;2;1474;0;4;0.0520226868382708
F1_REBUILT_5000;Hybrid;3500;0.4274285714285714;0.9993319973279892;3;1496;0;1;0.0258457476581871
F1_REBUILT_5000;Hybrid;3500;0.4228571428571429;1.0;4;1480;0;0;0.0
F1_REBUILT_5000;Hybrid;3500;0.4294285714285714;0.9960238568588468;5;1503;0;6;0.0630566661119431
F1_REBUILT_5000;Hybrid;7000;0.4101428571428571;0.9937694704049844;1;2871;0;18;0.0789337037963858
F1_REBUILT_5000;Hybrid;7000;0.4208571428571429;0.9899193548387096;2;2946;0;30;0.1004024161128123
F1_REBUILT_5000;Hybrid;7000;0.401;0.9911723163841808;3;2807;0;25;0.0939557535003536
F1_REBUILT_5000;Hybrid;7000;0.4118571428571428;0.9944808554674024;4;2883;0;16;0.0742909451588647
F1_REBUILT_5000;Hybrid;7000;0.4;0.9960868018498756;5;2800;0;11;0.0625555605052381
F1_REBUILT_5000;Hybrid;10500;0.4065714285714286;0.9695662048603224;1;4269;0;134;0.1744528450317663
F1_REBUILT_5000;Hybrid;10500;0.3799047619047619;0.9784155015943096;2;3989;0;88;0.146916637606809
F1_REBUILT_5000;Hybrid;10500;0.4133333333333333;0.9385813148788928;3;4340;0;284;0.247827934505187
F1_REBUILT_5000;Hybrid;10500;0.3416190476190476;0.947938689217759;4;3587;0;197;0.228169478200396
F1_REBUILT_5000;Hybrid;10500;0.3425714285714286;0.9136398272796544;5;3597;0;340;0.2938710137464146
F1_REBUILT_5000;Hybrid;14000;0.3404285714285714;0.9172440338722094;1;4766;0;430;0.2876733670811231
F1_REBUILT_5000;Hybrid;14000;0.3735;0.8100697134004647;2;5229;0;1226;0.435809920262877
F1_REBUILT_5000;Hybrid;14000;0.3197142857142857;0.8166392993979201;3;4476;0;1005;0.4282063761810185
F1_REBUILT_5000;Hybrid;14000;0.3054285714285714;0.7311901504787962;4;4276;0;1572;0.5184687546238479
F1_REBUILT_5000;Hybrid;14000;0.3845714285714285;0.8523033085325312;5;5384;0;933;0.3843132725622011
F1_REBUILT_5000;Hybrid;17500;0.2150285714285714;0.5022690870261612;1;3763;0;3729;0.7055004698608207
F1_REBUILT_5000;Hybrid;17500;0.1709142857142857;0.4890451275343361;2;2991;0;3125;0.7148110746663512
F1_REBUILT_5000;Hybrid;17500;0.1934285714285714;0.5021510161697078;3;3385;0;3356;0.7055841436925098
F1_REBUILT_5000;Hybrid;17500;0.2230285714285714;0.5672140677227148;4;3903;0;2978;0.6578646762650243
F1_REBUILT_5000;Hybrid;17500;0.1736571428571428;0.4585093542546771;5;3039;0;3589;0.7358604798094017
F1_REBUILT_5000;Pipeline;350;0.4028571428571428;1.0;1;141;0;0;0.0
F1_REBUILT_5000;Pipeline;350;0.4428571428571428;1.0;2;155;0;0;0.0
F1_REBUILT_5000;Pipeline;350;0.3942857142857143;1.0;3;138;0;0;0.0
F1_REBUILT_5000;Pipeline;350;0.4514285714285714;1.0;4;158;0;0;0.0
F1_REBUILT_5000;Pipeline;350;0.4171428571428571;1.0;5;146;0;0;0.0
F1_REBUILT_5000;Pipeline;700;0.4171428571428571;1.0;1;292;0;0;0.0
F1_REBUILT_5000;Pipeline;700;0.4128571428571428;1.0;2;289;0;0;0.0
F1_REBUILT_5000;Pipeline;700;0.4128571428571428;1.0;3;289;0;0;0.0
F1_REBUILT_5000;Pipeline;700;0.4657142857142857;1.0;4;326;0;0;0.0
F1_REBUILT_5000;Pipeline;700;0.4485714285714285;1.0;5;314;0;0;0.0
F1_REBUILT_5000;Pipeline;1050;0.4057142857142857;1.0;1;426;0;0;0.0
F1_REBUILT_5000;Pipeline;1050;0.4352380952380952;1.0;2;457;0;0;0.0
F1_REBUILT_5000;Pipeline;1050;0.4352380952380952;1.0;3;457;0;0;0.0
F1_REBUILT_5000;Pipeline;1050;0.4342857142857143;1.0;4;456;0;0;0.0
F1_REBUILT_5000;Pipeline;1050;0.439047619047619;1.0;5;461;0;0;0.0
F1_REBUILT_5000;Pipeline;1400;0.4442857142857143;1.0;1;622;0;0;0.0
F1_REBUILT_5000;Pipeline;1400;0.4107142857142857;1.0;2;575;0;0;0.0
F1_REBUILT_5000;Pipeline;1400;0.4264285714285714;1.0;3;597;0;0;0.0
F1_REBUILT_5000;Pipeline;1400;0.44;1.0;4;616;0;0;0.0
F1_REBUILT_5000;Pipeline;1400;0.4314285714285714;1.0;5;604;0;0;0.0
F1_REBUILT_5000;Pipeline;1750;0.4097142857142857;1.0;1;717;0;0;0.0
F1_REBUILT_5000;Pipeline;1750;0.4182857142857142;1.0;2;732;0;0;0.0
F1_REBUILT_5000;Pipeline;1750;0.4411428571428571;1.0;3;772;0;0;0.0
F1_REBUILT_5000;Pipeline;1750;0.4142857142857143;1.0;4;725;0;0;0.0
F1_REBUILT_5000;Pipeline;1750;0.4188571428571429;1.0;5;733;0;0;0.0
F1_REBUILT_5000;Pipeline;3500;0.41;1.0;1;1435;0;0;0.0
F1_REBUILT_5000;Pipeline;3500;0.4205714285714286;0.997289972899729;2;1472;0;4;0.0520579206295353
F1_REBUILT_5000;Pipeline;3500;0.426;1.0;3;1491;0;0;0.0
F1_REBUILT_5000;Pipeline;3500;0.4214285714285714;1.0;4;1475;0;0;0.0
F1_REBUILT_5000;Pipeline;3500;0.4262857142857142;1.0;5;1492;0;0;0.0
F1_REBUILT_5000;Pipeline;7000;0.4032857142857143;0.9996458923512748;1;2823;0;1;0.0188177482373745
F1_REBUILT_5000;Pipeline;7000;0.4144285714285714;1.0;2;2901;0;0;0.0
F1_REBUILT_5000;Pipeline;7000;0.3968571428571428;1.0;3;2778;0;0;0.0
F1_REBUILT_5000;Pipeline;7000;0.4058571428571428;0.9985940246045696;4;2841;0;4;0.0374963384269795
F1_REBUILT_5000;Pipeline;7000;0.3967142857142857;0.9982027318475916;5;2777;0;5;0.042394199513711
F1_REBUILT_5000;Pipeline;10500;0.3906666666666666;0.9965986394557824;1;4102;0;14;0.0583211843519804
F1_REBUILT_5000;Pipeline;10500;0.3712380952380952;0.9954034729315628;2;3898;0;18;0.0677976922058353
F1_REBUILT_5000;Pipeline;10500;0.3745714285714285;0.9962006079027356;3;3933;0;15;0.0616392090901922
F1_REBUILT_5000;Pipeline;10500;0.3279047619047619;0.975907029478458;4;3443;0;85;0.1552191048857773
F1_REBUILT_5000;Pipeline;10500;0.3381904761904762;0.9384249471458774;5;3551;0;233;0.2481432103728059
F1_REBUILT_5000;Pipeline;14000;0.3620714285714285;0.9768741568703024;1;5069;0;120;0.1520718354255561
F1_REBUILT_5000;Pipeline;14000;0.3204285714285714;0.9651462994836488;2;4486;0;162;0.18669145807013
F1_REBUILT_5000;Pipeline;14000;0.3142857142857143;0.9590235396687008;3;4400;0;188;0.2024264318988482
F1_REBUILT_5000;Pipeline;14000;0.2991428571428571;0.848288434271825;4;4188;0;749;0.3895016889927116
F1_REBUILT_5000;Pipeline;14000;0.4022142857142857;0.947341857335128;5;5631;0;313;0.2294736208475216
F1_REBUILT_5000;Pipeline;17500;0.2566857142857143;0.7950442477876106;1;4492;0;1158;0.4527203907627636
F1_REBUILT_5000;Pipeline;17500;0.2066857142857142;0.6962463907603464;2;3617;0;1578;0.5511384664851959
F1_REBUILT_5000;Pipeline;17500;0.1970285714285714;0.6137415450338198;3;3448;0;2170;0.6214969468679473
F1_REBUILT_5000;Pipeline;17500;0.2260571428571428;0.6549668874172185;4;3956;0;2084;0.5873951928495682
F1_REBUILT_5000;Pipeline;17500;0.1975428571428571;0.6485928705440901;5;3457;0;1873;0.5927960268557052
F1_REBUILT_5000;Pipeline_noRev;350;0.4028571428571428;1.0;1;141;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;350;0.4428571428571428;1.0;2;155;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;350;0.3942857142857143;1.0;3;138;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;350;0.4514285714285714;1.0;4;158;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;350;0.42;1.0;5;147;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;700;0.4185714285714286;1.0;1;293;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;700;0.4128571428571428;1.0;2;289;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;700;0.4128571428571428;1.0;3;289;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;700;0.4671428571428571;1.0;4;327;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;700;0.4485714285714285;1.0;5;314;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1050;0.4057142857142857;1.0;1;426;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1050;0.4352380952380952;1.0;2;457;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1050;0.4352380952380952;1.0;3;457;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1050;0.4342857142857143;1.0;4;456;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1050;0.44;1.0;5;462;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1400;0.445;1.0;1;623;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1400;0.4114285714285714;1.0;2;576;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1400;0.4271428571428571;1.0;3;598;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1400;0.44;1.0;4;616;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1400;0.4321428571428571;1.0;5;605;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1750;0.412;1.0;1;721;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1750;0.4188571428571429;1.0;2;733;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1750;0.4417142857142857;1.0;3;773;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1750;0.4148571428571428;1.0;4;726;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;1750;0.4194285714285714;1.0;5;734;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;3500;0.4105714285714286;0.9979166666666668;1;1437;0;3;0.0456435464587638
F1_REBUILT_5000;Pipeline_noRev;3500;0.4211428571428571;0.9972936400541272;2;1474;0;4;0.0520226868382708
F1_REBUILT_5000;Pipeline_noRev;3500;0.4274285714285714;0.9993319973279892;3;1496;0;1;0.0258457476581871
F1_REBUILT_5000;Pipeline_noRev;3500;0.4228571428571429;1.0;4;1480;0;0;0.0
F1_REBUILT_5000;Pipeline_noRev;3500;0.4294285714285714;0.9960238568588468;5;1503;0;6;0.0630566661119431
F1_REBUILT_5000;Pipeline_noRev;7000;0.4098571428571428;0.9930771893388716;1;2869;0;20;0.0832034293832196
F1_REBUILT_5000;Pipeline_noRev;7000;0.4208571428571429;0.9899193548387096;2;2946;0;30;0.1004024161128123
F1_REBUILT_5000;Pipeline_noRev;7000;0.4005714285714286;0.9901129943502824;3;2804;0;28;0.0994334232022488
F1_REBUILT_5000;Pipeline_noRev;7000;0.4121428571428571;0.9951707485339772;4;2885;0;14;0.069492815931021
F1_REBUILT_5000;Pipeline_noRev;7000;0.3994285714285714;0.9946638207043756;5;2796;0;15;0.0730491567071402
F1_REBUILT_5000;Pipeline_noRev;10500;0.4063809523809524;0.9691119691119692;1;4267;0;136;0.1757499100654987
F1_REBUILT_5000;Pipeline_noRev;10500;0.3799047619047619;0.9784155015943096;2;3989;0;88;0.146916637606809
F1_REBUILT_5000;Pipeline_noRev;10500;0.4114285714285714;0.9342560553633218;3;4320;0;304;0.2564058202082749
F1_REBUILT_5000;Pipeline_noRev;10500;0.3455238095238095;0.9587737843551796;4;3628;0;156;0.2030423986383639
F1_REBUILT_5000;Pipeline_noRev;10500;0.3387619047619047;0.903479806959614;5;3557;0;380;0.3106769914885653
F1_REBUILT_5000;Pipeline_noRev;14000;0.3256428571428571;0.8774056966897613;1;4559;0;637;0.3501346930971546
F1_REBUILT_5000;Pipeline_noRev;14000;0.3625714285714285;0.7863671572424478;2;5076;0;1379;0.4622043300939015
F1_REBUILT_5000;Pipeline_noRev;14000;0.304;0.776500638569604;3;4256;0;1225;0.4727571907759795
F1_REBUILT_5000;Pipeline_noRev;14000;0.2745;0.6571477428180574;4;3843;0;2005;0.585535871814821
F1_REBUILT_5000;Pipeline_noRev;14000;0.3607857142857142;0.799588412220991;5;5051;0;1266;0.4476735281195539
F1_REBUILT_5000;Pipeline_noRev;17500;0.1873714285714285;0.4376668446342766;1;3279;0;4213;0.7498887619945531
F1_REBUILT_5000;Pipeline_noRev;17500;0.1574285714285714;0.4504578155657292;2;2755;0;3361;0.7413111252600157
F1_REBUILT_5000;Pipeline_noRev;17500;0.1883428571428571;0.4889482272659842;3;3296;0;3445;0.7148788517882003
F1_REBUILT_5000;Pipeline_noRev;17500;0.1841714285714285;0.4683912222060747;4;3223;0;3658;0.7291150648518554
F1_REBUILT_5000;Pipeline_noRev;17500;0.1549142857142857;0.4090223295111647;5;2711;0;3917;0.768750720642807
IoT_Telemetry3000;Baseline20;240;0.6166666666666667;0.9308176100628932;1;106;42;11;0.0975222599972362
IoT_Telemetry3000;Baseline20;240;0.5541666666666667;0.9366197183098592;2;95;38;9;0.1033037364853323
IoT_Telemetry3000;Baseline20;240;0.5375;0.902097902097902;3;82;47;14;0.0786881958608289
IoT_Telemetry3000;Baseline20;240;0.5791666666666667;0.9328859060402684;4;104;35;10;0.0685337814120224
IoT_Telemetry3000;Baseline20;240;0.5291666666666667;0.9477611940298508;5;87;40;7;0.1560548841455198
IoT_Telemetry3000;Baseline20;480;0.61875;0.9488817891373802;1;213;84;16;0.0804061773412502
IoT_Telemetry3000;Baseline20;480;0.6;0.935064935064935;2;206;82;20;0.1290500632745634
IoT_Telemetry3000;Baseline20;480;0.5791666666666667;0.9297658862876256;3;202;76;21;0.1516680938837867
IoT_Telemetry3000;Baseline20;480;0.5333333333333333;0.9343065693430656;4;189;67;18;0.157069095400486
IoT_Telemetry3000;Baseline20;480;0.5645833333333333;0.9003322259136213;5;204;67;30;0.1641956939557833
IoT_Telemetry3000;Baseline20;720;0.5902777777777778;0.9239130434782608;1;310;115;35;0.1028530505138276
IoT_Telemetry3000;Baseline20;720;0.5708333333333333;0.9256756756756755;2;307;104;33;0.120033506958652
IoT_Telemetry3000;Baseline20;720;0.5791666666666667;0.9205298013245032;3;305;112;36;0.0843034830994136
IoT_Telemetry3000;Baseline20;720;0.5680555555555555;0.927437641723356;4;310;99;32;0.1206048531869463
IoT_Telemetry3000;Baseline20;720;0.6055555555555555;0.9316239316239316;5;312;124;32;0.1199491523325576
IoT_Telemetry3000;Baseline20;960;0.571875;0.9242424242424242;1;402;147;45;0.1419163219092236
IoT_Telemetry3000;Baseline20;960;0.615625;0.8807749627421758;2;439;152;80;0.0973057926725351
IoT_Telemetry3000;Baseline20;960;0.5875;0.9276315789473684;3;403;161;44;0.1229542129690646
IoT_Telemetry3000;Baseline20;960;0.5895833333333333;0.907051282051282;4;425;141;58;0.0985853219557972
IoT_Telemetry3000;Baseline20;960;0.584375;0.9257425742574258;5;427;134;45;0.1229562628508909
IoT_Telemetry3000;Baseline20;1200;0.5783333333333334;0.9265687583444592;1;500;194;55;0.1152518401105386
IoT_Telemetry3000;Baseline20;1200;0.5858333333333333;0.9360852197070572;2;516;187;48;0.1227440854758695
IoT_Telemetry3000;Baseline20;1200;0.6025;0.9233716475095786;3;534;189;60;0.1093801121775545
IoT_Telemetry3000;Baseline20;1200;0.6;0.933852140077821;4;536;184;51;0.1052552145101721
IoT_Telemetry3000;Baseline20;1200;0.58;0.9267643142476698;5;516;180;55;0.1091631464518845
IoT_Telemetry3000;Baseline20;2400;0.6058333333333333;0.9231746031746032;1;1074;380;121;0.113635074509283
IoT_Telemetry3000;Baseline20;2400;0.60125;0.8814905314599878;2;951;492;194;0.1208059551623507
IoT_Telemetry3000;Baseline20;2400;0.6258333333333334;0.8940476190476191;3;966;536;178;0.1225400784777512
