dataset;algoritmo;MV;recall;precision;version;correct_imp;similar_imp;wrong_imp;rmse
bikes_4100;Pipeline;11070;0.13848238482384823;0.6644993498049415;5;1518;15;774;0.3910654258776399
bikes_4100;Pipeline;14760;0.12079945799457995;0.5890320449289725;5;1732;51;1244;0.5234398278562596
bikes_4100;Pipeline;18450;0.02048780487804878;0.10612015721504772;5;258;120;3184;0.6522734424606502
bikes_4100;Baseline20;369;0.10298102981029811;0.8636363636363636;5;38;0;6;0.3692744729379982
bikes_4100;Baseline20;738;0.08401084010840108;0.8857142857142857;5;62;0;8;0.3380617018914066
bikes_4100;Baseline20;1107;0.10569105691056911;0.8863636363636364;5;117;0;15;0.337099931231621
bikes_4100;Baseline20;1476;0.10907859078590786;0.875;5;161;0;23;0.3535533905932738
bikes_4100;Baseline20;1845;0.0921409214092141;0.8629441624365483;5;170;0;27;0.3702105314053772
bikes_4100;Baseline20;3690;0.11544715447154472;0.6687598116169545;5;426;0;211;0.33522826403957784
bikes_4100;Baseline20;7380;0.12845528455284552;0.6019047619047619;5;919;29;627;0.2804402751683644
bikes_4100;Baseline20;11070;0.16675700090334236;0.5205865764241399;5;1650;196;1700;0.39591706639529567
bikes_4100;Baseline20;14760;0.11768292682926829;0.3649159663865546;5;1671;66;3023;0.40051899576223526
bikes_4100;Baseline20;18450;0.0025474254742547425;0.0356330553449583;5;6;41;1272;0.5333107801018633
bikes_4100;Pipeline_noRev;369;0.10569105691056911;0.8297872340425532;5;39;0;8;0.35825359495456893
bikes_4100;Pipeline_noRev;738;0.09620596205962059;0.8765432098765432;5;71;0;10;0.33384939681402215
bikes_4100;Pipeline_noRev;1107;0.11562782294489611;0.8311688311688312;5;128;0;26;0.34236912372922423
bikes_4100;Pipeline_noRev;1476;0.11314363143631437;0.8477157360406091;5;167;0;30;0.356473014620019
bikes_4100;Pipeline_noRev;1845;0.0991869918699187;0.7991266375545851;5;182;1;46;0.3968480399500886
bikes_4100;Pipeline_noRev;3690;0.1111111111111111;0.7550644567219152;5;408;2;133;0.420899538763258
bikes_4100;Pipeline_noRev;7380;0.11476964769647696;0.6142131979695431;5;827;20;532;0.36480294978006667
bikes_4100;Pipeline_noRev;11070;0.14959349593495935;0.5449160908193484;5;1506;150;1383;0.4372442156429235
bikes_4100;Pipeline_noRev;14760;0.12615176151761517;0.3904382470119522;5;1747;115;2907;0.5547740048679692
bikes_4100;Pipeline_noRev;18450;0.021842818428184283;0.09554291133238502;5;275;128;3815;0.6686193363752403
bikes_4100;Hybrid;369;0.10569105691056911;0.8297872340425532;5;39;0;8;0.35825359495456893
bikes_4100;Hybrid;738;0.09620596205962059;0.8765432098765432;5;71;0;10;0.33384939681402215
bikes_4100;Hybrid;1107;0.11562782294489611;0.8311688311688312;5;128;0;26;0.34236912372922423
bikes_4100;Hybrid;1476;0.11314363143631437;0.8477157360406091;5;167;0;30;0.356473014620019
bikes_4100;Hybrid;1845;0.0991869918699187;0.7991266375545851;5;182;1;46;0.3968480399500886
bikes_4100;Hybrid;3690;0.1111111111111111;0.7550644567219152;5;408;2;133;0.420899538763258
bikes_4100;Hybrid;7380;0.11476964769647696;0.6142131979695431;5;827;20;532;0.36480294978006667
bikes_4100;Hybrid;11070;0.15916892502258356;0.5797959855215531;5;1617;145;1277;0.412427295536221
bikes_4100;Hybrid;14760;0.1334688346883469;0.4130845040889075;5;1835;135;2799;0.5411982374204842
bikes_4100;Hybrid;18450;0.021788617886178863;0.0953058321479374;5;274;128;3816;0.6684889913315913
Boeing_1485;Pipeline;148;0.19594594594594594;0.6744186046511628;1;29;0;14;0.03231278816613892
Boeing_1485;Pipeline;297;0.16835016835016836;0.746268656716418;1;50;0;17;0.031060605178100616
Boeing_1485;Pipeline;446;0.21300448430493274;0.7307692307692307;1;95;0;35;0.02863053775792017
Boeing_1485;Pipeline;594;0.15656565656565657;0.6788321167883211;1;93;0;44;0.0320988436929332
Boeing_1485;Pipeline;742;0.14150943396226415;0.6687898089171974;1;105;0;52;0.03171228137187416
Boeing_1485;Pipeline;1485;0.16296296296296298;0.8039867109634552;1;242;0;59;0.10259649052043474
Boeing_1485;Pipeline;2970;0.25824915824915823;0.7882836587872559;1;767;0;206;0.20294886176896793
Boeing_1485;Pipeline;4455;0.24556677890011222;0.639018691588785;1;1094;0;618;0.31861803297142377
Boeing_1485;Pipeline;5940;0.0361952861952862;0.19652650822669104;1;215;0;879;0.8405097315172121
Boeing_1485;Pipeline;7425;0.011851851851851851;0.08738828202581926;1;88;0;919;0.9325063385840892
Boeing_1485;Baseline20;148;0.36486486486486486;0.8059701492537313;1;54;0;13;0.1737536427192505
Boeing_1485;Baseline20;297;0.3771043771043771;0.7943262411347518;1;112;0;29;0.16909806630582386
Boeing_1485;Baseline20;446;0.40358744394618834;0.8108108108108109;1;180;0;42;0.11731813604488028
Boeing_1485;Baseline20;594;0.35858585858585856;0.797752808988764;1;213;0;54;0.16292400746893582
Boeing_1485;Baseline20;742;0.35444743935309975;0.7781065088757396;1;263;0;75;0.12299773895069066
Boeing_1485;Baseline20;1485;0.28484848484848485;0.7193877551020408;1;423;0;165;0.3381574749893258
Boeing_1485;Baseline20;2970;0.09797979797979799;0.445635528330781;1;291;0;362;0.5016393599720821
Boeing_1485;Baseline20;4455;0.08080808080808081;0.3022670025188917;1;360;0;831;0.6761872793655752
Boeing_1485;Baseline20;5940;0.07222222222222222;0.27220812182741116;1;429;0;1147;0.7147000089491244
Boeing_1485;Baseline20;7425;0.004579124579124579;0.0407673860911271;1;34;0;800;0.9765887621264902
Boeing_1485;Pipeline;148;0.25675675675675674;0.8444444444444444;2;38;0;7;0.017694945919982667
Boeing_1485;Pipeline;297;0.20875420875420875;0.6813186813186813;2;62;0;29;0.030648664886755828
Boeing_1485;Pipeline;446;0.1547085201793722;0.7340425531914894;2;69;0;25;0.03040839049943218
Boeing_1485;Pipeline;594;0.21885521885521886;0.8496732026143791;2;130;0;23;0.02224742035424109
Boeing_1485;Pipeline;742;0.22776280323450135;0.824390243902439;2;169;0;36;0.021406974017487052
Boeing_1485;Pipeline;1485;0.17912457912457913;0.7287671232876712;2;266;0;99;0.06212122483775136
Boeing_1485;Pipeline;2970;0.3346801346801347;0.8160919540229885;2;994;0;224;0.17677935650606816
Boeing_1485;Pipeline;4455;0.1813692480359147;0.5893508388037928;2;808;0;563;0.4320567438487439
Boeing_1485;Pipeline;5940;0.0473063973063973;0.1951388888888889;2;281;0;1159;0.7129527104662065
Boeing_1485;Pipeline;7425;0.015218855218855219;0.08692307692307692;2;113;0;1187;0.8078610809748413
Boeing_1485;Baseline20;148;0.43243243243243246;0.8311688311688312;2;64;0;13;0.16184793247599194
Boeing_1485;Baseline20;297;0.43097643097643096;0.8;2;128;0;32;0.15897767138815444
Boeing_1485;Baseline20;446;0.33183856502242154;0.8222222222222222;2;148;0;32;0.10621058746136794
Boeing_1485;Baseline20;594;0.3383838383838384;0.7528089887640449;2;201;0;66;0.0879290657248838
Boeing_1485;Baseline20;742;0.3867924528301887;0.7863013698630137;2;287;0;78;0.11851952038516171
Boeing_1485;Baseline20;1485;0.27070707070707073;0.6666666666666666;2;402;0;201;0.32748573070328124
Boeing_1485;Baseline20;2970;0.2175084175084175;0.6123222748815166;2;646;0;409;0.36002408423913507
Boeing_1485;Baseline20;4455;0.1367003367003367;0.42087076710435384;2;609;0;838;0.6367209472103523
Boeing_1485;Baseline20;5940;0.08922558922558922;0.24720149253731344;2;530;0;1614;0.6748490734391223
Boeing_1485;Baseline20;7425;0.0047138047138047135;0.042839657282741736;2;35;0;782;0.972546955882002
Boeing_1485;Pipeline;148;0.20270270270270271;0.7692307692307693;3;30;0;9;0.027747487758769746
Boeing_1485;Pipeline;297;0.2356902356902357;0.8536585365853658;3;70;0;12;0.02059155640358327
Boeing_1485;Pipeline;446;0.1726457399103139;0.7333333333333333;3;77;0;28;0.02780921395783025
Boeing_1485;Pipeline;594;0.16666666666666666;0.7021276595744681;3;99;0;42;0.031264372581387284
Boeing_1485;Pipeline;742;0.192722371967655;0.8511904761904762;3;143;0;25;0.01988987538566149
Boeing_1485;Pipeline;1485;0.2383838383838384;0.7866666666666666;3;354;0;96;0.08524636192954056
Boeing_1485;Pipeline;2970;0.18855218855218855;0.7734806629834254;3;560;0;164;0.14055122343416224
Boeing_1485;Pipeline;4455;0.12188552188552189;0.4637062339880444;3;543;0;628;0.4251654362291959
Boeing_1485;Pipeline;5940;0.14494949494949494;0.4094151212553495;3;861;0;1242;0.6096774206899067
Boeing_1485;Pipeline;7425;0.04686868686868687;0.24183460736622656;3;348;0;1091;0.7662013145918495
Boeing_1485;Baseline20;148;0.38513513513513514;0.8382352941176471;3;57;0;11;0.011018033346452048
Boeing_1485;Baseline20;297;0.43097643097643096;0.8;3;128;0;32;0.17786982599642917
Boeing_1485;Baseline20;446;0.4080717488789238;0.801762114537445;3;182;0;45;0.1519362114007117
Boeing_1485;Baseline20;594;0.4276094276094276;0.8438538205980066;3;254;0;47;0.1531456974621318
Boeing_1485;Baseline20;742;0.31536388140161725;0.6985074626865672;3;234;0;101;0.1562353181161855
Boeing_1485;Baseline20;1485;0.2612794612794613;0.697841726618705;3;388;0;168;0.36313985454206776
Boeing_1485;Baseline20;2970;0.1202020202020202;0.43857493857493857;3;357;0;457;0.5684320712767882
Boeing_1485;Baseline20;4455;0.046464646464646465;0.184;3;207;0;918;0.7616507750347999
Boeing_1485;Baseline20;5940;0.011111111111111112;0.07491486946651532;3;66;0;815;0.7733049046759701
Boeing_1485;Baseline20;7425;0.00632996632996633;0.05875;3;47;0;753;0.9691745521318644
Boeing_1485;Pipeline;148;0.24324324324324326;0.7659574468085106;4;36;0;11;0.02692819451011278
Boeing_1485;Pipeline;297;0.15488215488215487;0.6571428571428571;4;46;0;24;0.03313651417135742
Boeing_1485;Pipeline;446;0.23766816143497757;0.8346456692913385;4;106;0;21;0.020701097388082255
Boeing_1485;Pipeline;594;0.20202020202020202;0.9230769230769231;4;120;0;10;0.015419518100820742
Boeing_1485;Pipeline;742;0.2641509433962264;0.8484848484848485;4;196;0;35;0.02234460528363358
Boeing_1485;Pipeline;1485;0.24915824915824916;0.7740585774058577;4;370;0;108;0.02337295400841533
Boeing_1485;Pipeline;2970;0.2367003367003367;0.7108190091001011;4;703;0;286;0.2918315683872826
Boeing_1485;Pipeline;4455;0.1367003367003367;0.37849596022374143;4;609;0;1000;0.5236267968449912
Boeing_1485;Pipeline;5940;0.0707070707070707;0.2845528455284553;4;420;0;1056;0.4273864419137641
Boeing_1485;Pipeline;7425;0.05723905723905724;0.185589519650655;4;425;0;1865;0.7758446300364097
Boeing_1485;Baseline20;148;0.46621621621621623;0.8625;4;69;0;11;0.15848249114649854
Boeing_1485;Baseline20;297;0.4208754208754209;0.8169934640522876;4;125;0;28;0.11583784022830437
Boeing_1485;Baseline20;446;0.3789237668161435;0.8203883495145631;4;169;0;37;0.07068242252759119
Boeing_1485;Baseline20;594;0.3063973063973064;0.7459016393442623;4;182;0;62;0.12926659452084438
Boeing_1485;Baseline20;742;0.4029649595687331;0.7847769028871391;4;299;0;82;0.21810126112653933
Boeing_1485;Baseline20;1485;0.32323232323232326;0.7741935483870968;4;480;0;140;0.12472778100663351
Boeing_1485;Baseline20;2970;0.07003367003367003;0.37410071942446044;4;208;0;348;0.5915064021132884
Boeing_1485;Baseline20;4455;0.122334455667789;0.43775100401606426;4;545;0;700;0.5490037980571036
Boeing_1485;Baseline20;5940;0.008249158249158249;0.0839041095890411;4;49;0;535;0.9555897787976102
Boeing_1485;Baseline20;7425;0.005521885521885522;0.04834905660377359;4;41;0;807;0.9711140716179225
Boeing_1485;Pipeline;148;0.21621621621621623;0.7441860465116279;5;32;0;11;0.030424515818508892
Boeing_1485;Pipeline;297;0.25925925925925924;0.8953488372093024;5;77;0;9;0.01637958173075304
Boeing_1485;Pipeline;446;0.2556053811659193;0.7862068965517242;5;114;0;31;0.026046245344612036
Boeing_1485;Pipeline;594;0.2828282828282828;0.9655172413793104;5;168;0;6;0.009855566138383223
Boeing_1485;Pipeline;742;0.24393530997304583;0.9282051282051282;5;181;0;14;0.013884689963575544
Boeing_1485;Pipeline;1485;0.20606060606060606;0.8138297872340425;5;306;0;70;0.09244259288187143
Boeing_1485;Pipeline;2970;0.32154882154882153;0.778321108394458;5;955;0;272;0.23803089079250872
Boeing_1485;Pipeline;4455;0.15667789001122334;0.4735413839891452;5;698;0;776;0.5252866213789658
Boeing_1485;Pipeline;5940;0.0038535645472061657;0.0392156862745098;5;4;0;98;0.9801960588196069
Boeing_1485;Pipeline;7425;0.11892255892255892;0.38225108225108223;5;883;0;1427;0.6145697097470131
Boeing_1485;Baseline20;148;0.4864864864864865;0.8089887640449438;5;72;0;17;0.21251873678136263
Boeing_1485;Baseline20;297;0.39730639730639733;0.8137931034482758;5;118;0;27;0.11889853686637827
Boeing_1485;Baseline20;446;0.38565022421524664;0.8151658767772512;5;172;0;39;0.09908132520681855
Boeing_1485;Baseline20;594;0.38047138047138046;0.8401486988847584;5;226;0;43;0.10661085125796509
Boeing_1485;Baseline20;742;0.3665768194070081;0.7727272727272727;5;272;0;80;0.13184069459009992
Boeing_1485;Baseline20;1485;0.24242424242424243;0.7058823529411765;5;360;0;150;0.21446678978706385
Boeing_1485;Baseline20;2970;0.09898989898989899;0.4164305949008499;5;294;0;412;0.5684482904570234
Boeing_1485;Baseline20;4455;0.021997755331088664;0.15053763440860216;5;98;0;553;0.8611433135382363
Boeing_1485;Baseline20;5940;0.0038535645472061657;0.0392156862745098;5;4;0;98;0.9801960588196069
Boeing_1485;Baseline20;7425;0.0047138047138047135;0.041031652989449004;5;35;0;818;0.9782054645279572
NBA_3200;Pipeline;384;0.4947916666666667;1.0;1;190;0;0;0.0
NBA_3200;Pipeline;768;0.5104166666666666;1.0;1;392;0;0;0.0
NBA_3200;Pipeline;1152;0.4817708333333333;0.9964093357271095;1;555;0;2;0.04240035313697323
NBA_3200;Pipeline;1536;0.5084635416666666;0.9873577749683944;1;781;0;10;0.06233272938810656
NBA_3200;Pipeline;1920;0.5151041666666667;0.9919759277833501;1;989;0;8;0.03204418025890811
NBA_3200;Pipeline;3840;0.45364583333333336;0.9672404219877846;1;1742;0;59;0.14376184884657953
NBA_3200;Pipeline;7680;0.28020833333333334;0.7548228691687128;1;2152;0;699;0.413307597881412
NBA_3200;Pipeline;11520;0.020920138888888887;0.09942244224422442;1;241;0;2183;0.8790381857537257
NBA_3200;Pipeline;15360;0.020768229166666666;0.10191693290734824;1;319;0;2811;0.9201001629736602
NBA_3200;Pipeline;19200;0.013385416666666667;0.055459646094087184;1;257;0;4377;0.951385865097487
NBA_3200;Baseline20;384;0.5208333333333334;0.966183574879227;1;200;0;7;0.1702707278804753
NBA_3200;Baseline20;768;0.5052083333333334;0.9282296650717703;1;388;0;30;0.1850612209578018
NBA_3200;Baseline20;1152;0.4800347222222222;0.9452991452991453;1;553;0;32;0.17130036098973545
NBA_3200;Baseline20;1536;0.4837239583333333;0.9195544554455446;1;743;0;65;0.1709803742139332
NBA_3200;Baseline20;1920;0.4375;0.8993576017130621;1;840;0;94;0.2173813959523902
NBA_3200;Baseline20;3840;0.33489583333333334;0.8017456359102244;1;1286;0;318;0.36524458378603974
NBA_3200;Baseline20;7680;0.04674479166666667;0.19228709159078736;1;359;0;1508;0.8093614568676235
NBA_3200;Baseline20;11520;0.025;0.13211009174311927;1;288;0;1892;0.9084219493569027
NBA_3200;Baseline20;15360;0.007161458333333333;0.09060955518945635;1;110;0;1104;0.9175118195666371
NBA_3200;Baseline20;19200;0.00546875;0.026488395560040363;1;105;0;3859;0.8761598099739112
NBA_3200;Pipeline_noRev;384;0.5338541666666666;0.9903381642512077;1;205;0;2;0.09829463743659808
NBA_3200;Pipeline_noRev;768;0.5377604166666666;0.971764705882353;1;413;0;12;0.11036380480830074
NBA_3200;Pipeline_noRev;1152;0.5173611111111112;0.9834983498349835;1;596;0;10;0.09123832716152967
NBA_3200;Pipeline_noRev;1536;0.5345052083333334;0.9546511627906977;1;821;0;39;0.15758572417930589
NBA_3200;Pipeline_noRev;1920;0.5197916666666667;0.9586935638808838;1;998;0;43;0.1093904208286457
NBA_3200;Pipeline_noRev;3840;0.465625;0.883399209486166;1;1788;0;236;0.2597210821512839
NBA_3200;Pipeline_noRev;7680;0.19791666666666666;0.5264980949082092;1;1520;0;1367;0.5816566554612754
NBA_3200;Pipeline_noRev;11520;0.029166666666666667;0.11630321910695743;1;336;0;2553;0.8536699457370867
NBA_3200;Pipeline_noRev;15360;0.0755859375;0.28773234200743497;1;1161;0;2874;0.7723755736465265
NBA_3200;Pipeline_noRev;19200;0.016614583333333332;0.05847846012832264;1;319;0;5136;0.9312586236905328
NBA_3200;Hybrid;384;0.5364583333333334;0.9951690821256038;1;206;0;1;0.06950480468569159
NBA_3200;Hybrid;768;0.546875;0.9882352941176471;1;420;0;5;0.10846522890932808
NBA_3200;Hybrid;1152;0.5225694444444444;0.9933993399339934;1;602;0;4;0.07037580639262715
NBA_3200;Hybrid;1536;0.5442708333333334;0.9720930232558139;1;836;0;24;0.1367117830616914
NBA_3200;Hybrid;1920;0.5328125;0.9827089337175793;1;1023;0;18;0.09830179080224305
NBA_3200;Hybrid;3840;0.48854166666666665;0.9268774703557312;1;1876;0;148;0.2363791880715383
NBA_3200;Hybrid;7680;0.24479166666666666;0.6511950121233114;1;1880;0;1007;0.49830568037209644
NBA_3200;Hybrid;11520;0.025173611111111112;0.10038075458636206;1;290;0;2599;0.8639563182841371
NBA_3200;Hybrid;15360;0.026302083333333334;0.10012391573729863;1;404;0;3631;0.8862007565540546
NBA_3200;Hybrid;19200;0.014322916666666666;0.05041246562786435;1;275;0;5180;0.935585553324424
NBA_3200;Pipeline;384;0.4505208333333333;1.0;2;173;0;0;0.0
NBA_3200;Pipeline;768;0.5182291666666666;0.995;2;398;0;2;0.05003421329450479
NBA_3200;Pipeline;1152;0.5034722222222222;0.9931506849315068;2;580;0;4;0.07171022356947133
NBA_3200;Pipeline;1536;0.4615885416666667;0.9985915492957746;2;709;0;1;0.00476622506900909
NBA_3200;Pipeline;1920;0.49895833333333334;0.9968782518210197;2;958;0;3;0.03260811681158418
NBA_3200;Pipeline;3840;0.48932291666666666;0.9827405857740585;2;1879;0;33;0.10640888071677801
NBA_3200;Pipeline;7680;0.3131510416666667;0.8561765752936988;2;2405;0;404;0.3084065328971516
NBA_3200;Pipeline;11520;0.035243055555555555;0.1540796963946869;2;406;0;2229;0.8784090910898511
NBA_3200;Pipeline;15360;0.014778645833333333;0.07784636488340192;2;227;0;2689;0.9094720181796977
NBA_3200;Pipeline;19200;0.052083333333333336;0.27909572983533354;2;1000;0;2583;0.8191268787112876
NBA_3200;Baseline20;384;0.4427083333333333;0.9090909090909091;2;170;0;17;0.2443484843787287
NBA_3200;Baseline20;768;0.5026041666666666;0.9234449760765551;2;386;0;32;0.1734512879234301
NBA_3200;Baseline20;1152;0.5034722222222222;0.9461663947797716;2;580;0;33;0.19856978424968322
NBA_3200;Baseline20;1536;0.4524739583333333;0.946866485013624;2;695;0;39;0.18891807979104222
NBA_3200;Baseline20;1920;0.4510416666666667;0.9106203995793901;2;866;0;85;0.22907605760586144
NBA_3200;Baseline20;3840;0.26223958333333336;0.7371888726207906;2;1007;0;359;0.4174510702427916
NBA_3200;Baseline20;7680;0.06380208333333333;0.26659412404787813;2;490;0;1348;0.7765634025447806
NBA_3200;Baseline20;11520;0.03307291666666667;0.17062248096730856;2;381;0;1852;0.884225101939622
NBA_3200;Baseline20;15360;0.019791666666666666;0.09598989580044207;2;304;0;2863;0.9388876767038596
NBA_3200;Baseline20;19200;0.006875;0.07341490545050056;2;132;0;1666;0.9264200196652084
NBA_3200;Pipeline_noRev;384;0.46875;0.972972972972973;2;180;0;5;0.03409953633670667
NBA_3200;Pipeline_noRev;768;0.5390625;0.9764150943396226;2;414;0;10;0.09784669853957434
NBA_3200;Pipeline_noRev;1152;0.5364583333333334;0.976303317535545;2;618;0;15;0.12024818989155675
NBA_3200;Pipeline_noRev;1536;0.4967447916666667;0.9633838383838383;2;763;0;29;0.13034795120690768
NBA_3200;Pipeline_noRev;1920;0.5270833333333333;0.9610636277302944;2;1012;0;41;0.14234277743109983
NBA_3200;Pipeline_noRev;3840;0.4786458333333333;0.8970229380185456;2;1838;0;211;0.24482339328475777
NBA_3200;Pipeline_noRev;7680;0.25533854166666664;0.6143483709273183;2;1961;0;1231;0.5189347774606606
NBA_3200;Pipeline_noRev;11520;0.04001736111111111;0.1456096020214782;2;461;0;2705;0.8566984303525613
NBA_3200;Pipeline_noRev;15360;0.018033854166666665;0.06772616136919316;2;277;0;3813;0.9013251179320144
NBA_3200;Pipeline_noRev;19200;0.05296875;0.2321917808219178;2;1017;0;3363;0.8208980790356286
NBA_3200;Hybrid;384;0.4817708333333333;1.0;2;185;0;0;0.0
NBA_3200;Hybrid;768;0.5455729166666666;0.9882075471698113;2;419;0;5;0.09714520594314395
NBA_3200;Hybrid;1152;0.5399305555555556;0.9826224328593997;2;622;0;11;0.11926420681351234
NBA_3200;Hybrid;1536;0.5078125;0.9848484848484849;2;780;0;12;0.09459546377959552
NBA_3200;Hybrid;1920;0.5375;0.98005698005698;2;1032;0;21;0.12734131700333695
NBA_3200;Hybrid;3840;0.5036458333333333;0.9438750610053684;2;1934;0;115;0.20533321013414318
NBA_3200;Hybrid;7680;0.28997395833333334;0.6976817042606517;2;2227;0;965;0.47399973628684655
NBA_3200;Hybrid;11520;0.04001736111111111;0.1456096020214782;2;461;0;2705;0.8585083775006443
NBA_3200;Hybrid;15360;0.016080729166666665;0.06039119804400978;2;247;0;3843;0.9056910123104628
NBA_3200;Hybrid;19200;0.05291666666666667;0.2319634703196347;2;1016;0;3364;0.8210615197280187
NBA_3200;Pipeline;384;0.5390625;1.0;3;207;0;0;0.0
NBA_3200;Pipeline;768;0.5013020833333334;1.0;3;385;0;0;0.0
NBA_3200;Pipeline;1152;0.5164930555555556;0.993322203672788;3;595;0;4;0.07078582288284854
NBA_3200;Pipeline;1536;0.4635416666666667;0.9958041958041958;3;712;0;3;0.052906686557726165
NBA_3200;Pipeline;1920;0.48020833333333335;0.9935344827586207;3;922;0;6;0.047878640583645764
NBA_3200;Pipeline;3840;0.46171875;0.9757842597688497;3;1773;0;44;0.11173766105563433
NBA_3200;Pipeline;7680;0.2950520833333333;0.741977734119188;3;2266;0;788;0.4487422815297015
NBA_3200;Pipeline;11520;0.08862847222222223;0.36451267404498394;3;1021;0;1780;0.7533839600687198
NBA_3200;Pipeline;15360;0.025065104166666668;0.12958599798047796;3;385;0;2586;0.9214349283387144
NBA_3200;Pipeline;19200;0.07708333333333334;0.3595724003887269;3;1480;0;2636;0.7362519813744105
NBA_3200;Baseline20;384;0.5546875;0.9424778761061947;3;213;0;13;0.16783691515425198
NBA_3200;Baseline20;768;0.4817708333333333;0.9438775510204082;3;370;0;22;0.17888069647513272
NBA_3200;Baseline20;1152;0.4991319444444444;0.9274193548387096;3;575;0;45;0.22476138960698858
NBA_3200;Baseline20;1536;0.4759114583333333;0.9253164556962026;3;731;0;59;0.20894887631043244
NBA_3200;Baseline20;1920;0.4192708333333333;0.9024663677130045;3;805;0;87;0.2754185664970691
NBA_3200;Baseline20;3840;0.3067708333333333;0.7604906391220142;3;1178;0;371;0.4444185340880031
NBA_3200;Baseline20;7680;0.059765625;0.2778450363196126;3;459;0;1193;0.7676709000442954
NBA_3200;Baseline20;11520;0.09774305555555556;0.33925881289545046;3;1126;0;2193;0.6164773531166369
NBA_3200;Baseline20;15360;0.025325520833333334;0.12286797220467467;3;389;0;2777;0.9226731480624114
NBA_3200;Baseline20;19200;0.07666666666666666;0.44204204204204206;3;1472;0;1858;0.7190078031711624
NBA_3200;Pipeline_noRev;384;0.5677083333333334;0.9819819819819819;3;218;0;4;0.11625974724223698
NBA_3200;Pipeline_noRev;768;0.5234375;0.9710144927536232;3;402;0;12;0.10015207036336109
NBA_3200;Pipeline_noRev;1152;0.5434027777777778;0.9557251908396946;3;626;0;29;0.16157159451051956
NBA_3200;Pipeline_noRev;1536;0.4928385416666667;0.9643312101910828;3;757;0;28;0.13996463611590368
NBA_3200;Pipeline_noRev;1920;0.5223958333333333;0.947119924457035;3;1003;0;56;0.17163222698807948
NBA_3200;Pipeline_noRev;3840;0.49192708333333335;0.9090471607314725;3;1889;0;189;0.23212918103746488
NBA_3200;Pipeline_noRev;7680;0.22408854166666667;0.5250152532031727;3;1721;0;1557;0.6154037212151205
NBA_3200;Pipeline_noRev;11520;0.08975694444444444;0.3193329215565164;3;1034;0;2204;0.7145024679551651
NBA_3200;Pipeline_noRev;15360;0.025325520833333334;0.11702767749699157;3;389;0;2935;0.9150091403014174
NBA_3200;Pipeline_noRev;19200;0.07572916666666667;0.29637178964533223;3;1454;0;3452;0.7709784680561952
NBA_3200;Hybrid;384;0.5729166666666666;0.990990990990991;3;220;0;2;0.0949157995752499
NBA_3200;Hybrid;768;0.5338541666666666;0.9903381642512077;3;410;0;4;0.09829463743659808
NBA_3200;Hybrid;1152;0.5555555555555556;0.9770992366412213;3;640;0;15;0.14089162637175917
NBA_3200;Hybrid;1536;0.5;0.978343949044586;3;768;0;17;0.11984399625968105
NBA_3200;Hybrid;1920;0.534375;0.9688385269121813;3;1026;0;33;0.1516066396377395
NBA_3200;Hybrid;3840;0.5098958333333333;0.9422521655437921;3;1958;0;120;0.20573569834763958
NBA_3200;Hybrid;7680;0.25638020833333336;0.6006711409395973;3;1969;0;1309;0.5725933266767333
NBA_3200;Hybrid;11520;0.08454861111111112;0.30080296479308216;3;974;0;2264;0.7376946543296626
NBA_3200;Hybrid;15360;0.02578125;0.11913357400722022;3;396;0;2928;0.9138619542798272
NBA_3200;Hybrid;19200;0.07651041666666666;0.29942927028128824;3;1469;0;3437;0.7691668368505763
NBA_3200;Pipeline;384;0.5026041666666666;1.0;4;193;0;0;0.0
NBA_3200;Pipeline;768;0.50390625;1.0;4;387;0;0;0.0
NBA_3200;Pipeline;1152;0.4730902777777778;0.9945255474452555;4;545;0;3;0.04281399679039418
NBA_3200;Pipeline;1536;0.4928385416666667;1.0;4;757;0;0;0.0
NBA_3200;Pipeline;1920;0.4984375;0.9948024948024948;4;957;0;5;0.045674763181476834
NBA_3200;Pipeline;3840;0.4622395833333333;0.9828349944629015;4;1775;0;31;0.10056249055785277
NBA_3200;Pipeline;7680;0.2813802083333333;0.8030471943515421;4;2161;0;530;0.3693592159370356
NBA_3200;Pipeline;11520;0.04522569444444444;0.17506720430107528;4;521;0;2455;0.828892583503169
NBA_3200;Pipeline;15360;0.0126953125;0.07328072153325817;4;195;0;2466;0.9556057291885728
NBA_3200;Pipeline;19200;0.0128125;0.06546035125066525;4;246;0;3512;0.959427914071243
NBA_3200;Baseline20;384;0.4921875;0.9642857142857143;4;189;0;7;0.16115463482795217
NBA_3200;Baseline20;768;0.5130208333333334;0.933649289099526;4;394;0;28;0.22862255468752057
NBA_3200;Baseline20;1152;0.421875;0.8950276243093923;4;486;0;57;0.2340535189305149
NBA_3200;Baseline20;1536;0.443359375;0.9354395604395604;4;681;0;47;0.18453369730095487
NBA_3200;Baseline20;1920;0.471875;0.9282786885245902;4;906;0;70;0.21862410663053605
NBA_3200;Baseline20;3840;0.3255208333333333;0.777363184079602;4;1250;0;358;0.38522847294580803
NBA_3200;Baseline20;7680;0.06692708333333333;0.33204134366925064;4;514;0;1034;0.7350812682487791
NBA_3200;Baseline20;11520;0.0125;0.06611570247933884;4;144;0;2034;0.9418453707904175
NBA_3200;Baseline20;15360;0.007356770833333333;0.10630291627469426;4;113;0;950;0.9117680739618726
