greens;bldg. a fort mason;?;415/771-6222;vegetarian;474
?;?;san francisco;415/781-8833;?;?
?;2100 van ness ave.;san francisco;415/673-1888;steak houses;?
harry denton's;161 steuart st.;san francisco;415/882-1333;american;477
?;?;?;?;?;478
?;?;?;415/362-0641;greek and middle eastern;?
?;?;san francisco;415/668-8998;?;?
hong kong villa;2332 clement st.;san francisco;415/752-8833;asian;?
?;?;?;?;?;482
il fornaio levi's plaza;1265 battery st.;?;415/986-0100;?;?
izzy's steak & chop house;?;san francisco;415/563-0487;steak houses;?
jack's;?;?;?;old san francisco;?
?;?;san francisco;415/752-5652;asian;?
?;?;?;415/668-9292;?;487
?;221 powell st.;?;415/397-7720;italian;?
kyo-ya. sheraton palace hotel;?;?;415/546-5000;asian;?
l'osteria del forno;?;?;415/982-1124;?;?
le central;?;?;?;french;491
?;133 clement st.;?;?;asian;492
macarthur park;?;san francisco;?;american;493
manora;?;?;?;?;494
?;470 green st.;?;415/362-8286;greek and middle eastern;?
mccormick & kuleto's;ghirardelli sq.;san francisco;415/929-1730;?;?
?;?;?;?;?;497
?;1652 stockton st.;san francisco;?;?;?
north india;3131 webster st.;?;?;asian;499
one market;?;?;415/777-5577;american;?
oritalia;?;san francisco;415/346-1333;?;501
pacific pan pacific hotel;?;san francisco;415/929-2087;?;?
palio d'asti;?;san francisco;415/395-9800;italian;?
?;3011 steiner st.;?;?;?;?
?;?;?;415/391-2555;french;505
?;?;?;415/922-9022;american;?
r&g lounge;?;san francisco;415/982-7877;?;?
rubicon;558 sacramento st.;?;?;?;508
?;1 tillman pl.;san francisco;415/421-2300;american;?
?;?;?;415/346-3486;asian;?
scala's bistro;?;san francisco;415/395-8555;italian;?
?;108 south park;?;?;french;?
?;?;?;415/986-3222;?;?
stars;150 redwood alley;?;?;american;514
?;?;san francisco;?;?;515
?;1240 9th ave.;san francisco;415/664-3664;greek and middle eastern;?
straits cafe;3300 geary blvd.;?;?;asian;?
?;?;?;?;?;518
tadich grill;?;san francisco;?;seafood;?
?;?;?;?;?;520
?;?;san francisco;?;asian;?
ton kiang;3148 geary blvd.;san francisco;?;asian;522
vertigo;?;?;415/433-7250;?;?
vivande porta via;2125 fillmore st.;?;415/346-4430;italian;524
vivande ristorante;?;san francisco;?;?;525
?;2257 chestnut st.;?;415/563-9727;american;?
?;101 spear st.;san francisco;415/957-9300;asian;?
?;?;san francisco;?;?;?
?;?;san francisco;?;greek and middle eastern;?
yoyo tsumami bistro;1611 post st.;san francisco;415/922-7788;french;?
?;2000 hyde st.;san francisco;415/346-0800;?;?
?;1658 market st.;?;?;?;532
apple pan  the;10801 w. pico blvd.;?;?;american;?
asahi ramen;2027 sawtelle blvd.;?;310-479-2231;noodle shops;?
?;3345 kimber dr.;westlake village;805-498-4049;?;?
?;9882 little santa monica blvd.;?;?;?;?
?;1433 third st. promenade;santa monica;?;?;?
?;?;los angeles;213-612-1580;continental;?
?;?;pasadena;?;?;?
?;?;?;818-886-5679;delis;?
brighton coffee shop;?;?;310-276-7732;coffee shops;542
bristol farms market cafe;?;?;?;californian;543
bruno's;3838 centinela ave.;?;310-397-5703;italian;544
?;?;venice;310-399-1955;american;545
?;?;beverly hills;310-888-0108;?;546
cassell's;3266 w. sixth st.;la;213-480-8668;hamburgers;547
?;1716 pch;?;?;eclectic;548
?;?;w. hollywood;?;?;549
?;1136 westwood blvd.;westwood;310-209-1422;italian;550
duke's;8909 sunset blvd.;w. hollywood;310-652-3100;?;?
?;?;westwood;?;?;?
feast from the east;1949 westwood blvd.;?;?;?;?
?;?;la;?;?;?
hollywood hills coffee shop;6145 franklin ave.;?;213-467-7678;coffee shops;555
indo cafe;?;?;310-815-1290;indonesian;556
?;?;la;?;?;557
?;502 santa monica blvd;?;310-917-6671;californian;?
?;?;?;310-306-1995;?;?
?;1023 abbot kinney blvd.;?;?;american (new);?
john o'groats;?;west la;310-204-0692;coffee shops;561
johnnie's pastrami;4017 s. sepulveda blvd.;culver city;310-397-6654;delis;?
johnny reb's southern smokehouse;?;long beach;310-423-7327;southern/soul;563
johnny rockets (la);?;?;?;american;564
killer shrimp;4000 colfax ave.;?;818-508-1570;?;565
kokomo cafe;6333 w. third st.;?;?;american;?
koo koo roo;8393 w. beverly blvd.;?;?;?;?
la cachette;10506 little santa monica blvd.;century city;?;french (new);568
?;?;malibu;?;mexican;569
la serenata de garibaldi;?;?;213-265-2887;?;570
?;?;la;213-483-8050;?;571
?;?;?;818-706-7706;?;572
?;?;rancho park;310-475-7564;?;573
mani's bakery & espresso bar;519 s. fairfax ave.;?;?;?;574
martha's;?;?;?;american;?
maxwell's cafe;13329 washington blvd.;marina del rey;?;american;?
michael's (los angeles);1147 third st.;santa monica;?;californian;577
mishima;?;la;?;noodle shops;578
mo better meatty meat;?;?;213-935-5280;hamburgers;?
mulberry st.;17040 ventura blvd.;?;818-906-8881;pizza;580
ocean park cafe;3117 ocean park blvd.;?;310-452-5728;american;581
?;145 n. atlantic blvd.;monterey park;818-308-2128;?;?
?;875 s. figueroa st. downtown;?;213-627-6879;diners;?
parkway grill;?;?;?;californian;?
pho hoa;?;chinatown;213-626-5530;?;?
?;?;?;?;hot dogs;?
poquito mas;?;burbank;818-563-2252;?;587
?;?;?;213-687-7178;?;?
rae's;?;?;310-828-7937;?;?
?;15322 ventura blvd.;encino;?;?;?
?;45 s. fair oaks ave.;?;818-796-7829;diners;?
russell's burgers;1198 pch;?;?;hamburgers;592
ruth's chris steak house (los angeles);224 s. beverly dr.;beverly hills;310-859-8744;?;593
shiro;?;?;?;pacific new wave;594
sushi nozawa;11288 ventura blvd.;?;818-508-7017;?;595
sweet lady jane;8360 melrose ave.;la;?;desserts;596
?;?;?;310-207-7782;?;597
tommy's;2575 beverly blvd.;la;213-389-9060;hamburgers;?
?;?;?;310-545-5177;diners;599
water grill;?;los angeles;213-891-0900;?;?
?;?;?;818-244-1937;middle eastern;?
afghan kebab house;764 ninth ave.;new york city;212-307-1612;?;?
?;21 e. 62nd st.;?;212-223-2900;?;603
benny's burritos;93 ave. a;?;212-254-2054;?;?
cafe con leche;424 amsterdam ave.;new york city;?;?;?
corner bistro;?;new york city;?;hamburgers;606
?;?;new york city;?;italian;607
?;?;new york city;212-260-6800;seafood;608
darbar;?;?;?;?;?
?;?;?;?;diners;610
edison cafe;?;?;212-840-5000;?;611
?;24-02 31st st.;?;?;?;612
good enough to eat;?;new york city;212-496-0163;?;613
?;2090 broadway;?;212-799-0243;hot dogs;614
?;?;new york city;?;italian;615
?;?;queens;718-672-1232;indian;?
?;9 pell st.;queens;?;?;?
john's pizzeria;48 w. 65th st.;?;?;?;?
?;127 greene st.;?;212-228-1212;?;?
?;117 second ave.;new york city;?;ukrainian;?
?;2nd fl.;?;212-317-2802;japanese;621
la caridad;2199 broadway;new york city;212-874-2780;?;622
la grenouille;?;?;?;?;623
?;?;?;718-399-7100;?;624
lombardi's;?;new york city;212-941-7994;?;?
marnie's noodle shop;?;?;?;?;?
menchanko-tei;39 w. 55th st.;new york city;?;japanese;?
mitali east-west;296 bleecker st.;?;?;?;628
?;?;new york city;?;thai;?
moustache;?;brooklyn;?;middle eastern;630
?;?;?;?;?;?
one if by land  tibs;?;new york city;?;?;?
oyster bar;lower level;?;?;seafood;?
palm;837 second ave.;new york city;212-687-2953;steakhouses;?
?;840 second ave.;?;212-697-5198;steakhouses;?
?;?;?;?;pizza;?
?;?;brooklyn;718-387-7400;?;637
rose of india;?;new york city;?;indian;638
sam's noodle shop;?;new york city;212-213-2288;?;?
?;1295 madison ave.;?;?;?;640
sparks steak house;?;new york city;212-687-4855;?;?
stick to your ribs;5-16 51st ave.;queens;718-937-3030;bbq;?
sushisay;38 e. 51st st.;new york city;?;?;?
?;?;?;212-996-0660;?;644
szechuan hunan cottage;1588 york ave.;new york city;212-535-5223;?;?
?;?;new york city;212-249-4615;chinese;?
?;80 montague st.;?;?;polish;?
thai house cafe;151 hudson st.;?;212-334-1085;thai;648
thailand restaurant;106 bayard st.;new york city;212-349-3132;?;649
?;?;new york city;?;?;650
?;689 ninth ave.;new york city;212-245-0800;chinese;651
?;?;new york city;212-524-7000;?;?
?;?;new york city;212-753-0444;steakhouses;?
yama;122 e. 17th st.;?;212-475-0969;japanese;654
?;953 second ave.;?;212-644-6740;mexican;655
andre's french restaurant;?;?;?;?;656
?;3300 las vegas blvd. s.;las vegas;702-894-7350;continental;657
buzio's in the rio;3700 w. flamingo rd.;las vegas;702-252-7697;seafood;?
emeril's new orleans fish house;3799 las vegas blvd. s.;?;702-891-7374;seafood;?
?;?;las vegas;?;italian;?
hugo's cellar;202 e. fremont st.;las vegas;702-385-4011;continental;?
madame ching's;?;?;702-894-7111;?;?
?;?;?;?;chinese;?
michael's (las vegas);?;?;?;?;664
?;?;?;702-733-4524;?;665
moongate;?;las vegas;?;?;666
morton's of chicago (las vegas);?;las vegas;?;?;667
?;?;?;702-792-9900;?;668
piero's restaurant;?;?;?;italian;?
spago (las vegas);?;?;?;?;?
steakhouse  the;?;las vegas;702-382-1600;?;?
?;?;las vegas;?;?;672
?;3645 las vegas blvd. s.;?;?;eclectic;?
?;?;?;702-891-7331;?;?
103 west;103 w. paces ferry rd.;atlanta;?;continental;?
alon's at the terrace;?;atlanta;404-724-0444;?;676
baker's cajun cafe;1134 euclid ave.;atlanta;404-223-5039;cajun/creole;?
barbecue kitchen;1437 virginia ave.;atlanta;?;bbq;?
bistro  the;56 e. andrews dr. nw;atlanta;?;?;?
bobby & june's kountry kitchen;375 14th st.;atlanta;404-876-3872;southern/soul;680
?;?;?;404-261-7015;southern/soul;681
brookhaven cafe;?;atlanta;404-231-5907;vegetarian;682
?;?;atlanta;?;?;683
?;4199 paces ferry rd.;atlanta;770-432-2663;?;?
carey's;1021 cobb pkwy. se;marietta;770-422-8042;?;685
carey's corner;1215 powers ferry rd.;marietta;770-933-0909;hamburgers;?
?;?;?;404-262-2675;steakhouses;687
chopstix;4279 roswell rd.;?;404-255-4868;chinese;688
deacon burton's soulfood restaurant;?;atlanta;404-523-1929;?;?
?;?;atlanta;404-888-9149;?;690
flying biscuit  the;?;?;404-687-8888;?;691
?;1031 peachtree st. ne;?;?;tex-mex;?
?;1087 green st.;roswell;?;?;?
?;?;atlanta;?;?;?
?;2905 buford hwy.;?;?;?;?
?;?;?;770-955-9444;?;?
indian delights;?;duluth;?;?;?
java jive;?;?;404-876-6161;?;?
?;?;atlanta;770-955-6068;?;?
?;?;decatur;404-325-3733;coffeehouses;?
la fonda latina;?;?;404-303-8201;?;?
?;3525 mall blvd.;?;?;?;?
?;?;?;404-875-0276;?;703
?;303 peachtree st. ne;atlanta;?;?;?
?;1248 clairmont rd.;atlanta;?;thai;705
?;?;atlanta;404-240-1984;southwestern;706
nuevo laredo cantina;1495 chattahoochee ave. nw;?;?;?;?
?;?;atlanta;?;american;708
palm  the (atlanta);3391 peachtree rd. ne;?;?;steakhouses;709
?;?;?;404-633-3538;?;?
?;181 peachtree st.;atlanta;404-659-0400;?;?
riviera;?;atlanta;404-262-7112;mediterranean;?
?;?;?;404-874-1388;?;?
soto;?;?;?;japanese;?
?;?;atlanta;404-688-5855;?;715
?;?;?;?;tex-mex;716
?;?;roswell;770-993-1156;american (new);?
veggieland;220 sandy springs circle;?;?;?;?
?;?;atlanta;?;?;719
?;4837 old national hwy.;?;404-768-2705;?;720
bill's place;2315 clement st.;?;415-221-5262;?;721
?;?;san francisco;415-621-8579;?;722
caffe greco;?;?;415-397-6261;continental;?
?;240 columbus ave.;?;415-433-9623;?;?
?;1805 haight st.;?;415-386-5758;?;725
doidge's;2217 union st.;san francisco;415-921-2149;american;726
dottie's true blue cafe;522 jones st.;san francisco;?;diners;?
dusit thai;?;?;?;thai;728
?;1283 ninth ave.;?;?;?;729
?;1550 california st.;?;415-673-1155;?;730
eric's chinese restaurant;1500 church st.;?;415-282-0919;chinese;?
hamburger mary's;1582 folsom st.;san francisco;?;hamburgers;732
kelly's on trinity;333 bush st.;san francisco;415-362-4454;californian;?
?;?;?;415-863-8205;mexican;734
la mediterranee;?;san francisco;?;?;735
la taqueria;2889 mission st.;?;?;mexican;?
mario's bohemian cigar store cafe;2209 polk st.;san francisco;415-776-8226;italian;737
marnee thai;?;?;?;thai;?
mel's drive-in;?;?;415-387-2244;hamburgers;739
mo's burgers;1322 grant st.;san francisco;?;?;740
phnom penh cambodian restaurant;631 larkin st.;?;?;cambodian;741
roosevelt tamale parlor;?;san francisco;415-550-9213;?;?
sally's cafe & bakery;?;san francisco;415-626-6006;?;743
?;1328 18th st.;san francisco;?;?;?
?;584 valencia st.;?;?;?;?
swan oyster depot;?;?;415-673-1101;seafood;746
thep phanom;400 waller st.;san francisco;415-431-2526;thai;747
ti couz;?;san francisco;?;french;748
?;1870 fillmore st.;san francisco;415-563-2248;american;?
?;8 sixth st.;?;?;vietnamese;?
vicolo pizzeria;?;san francisco;?;pizza;751
wa-ha-ka oaxaca mexican grill;?;san francisco;415-775-1055;mexican;752
